Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Chymotrypsin CID,Coverage (%) Chymotrypsin EtHCD,Coverage (%) Tryspsin CID,Coverage (%) Trypsin EtHCD,Area Chymotrypsin CID,Area Chymotrypsin EtHCD,Area Tryspsin CID,Area Trypsin EtHCD,#Peptides,#Unique,#Spec Chymotrypsin CID,#Spec Chymotrypsin EtHCD,#Spec Tryspsin CID,#Spec Trypsin EtHCD,PTM,Avg. Mass,Description
482,592,P61626|LYSC_HUMAN,231.48,64,12,17,57,41,3.7298E6,5.9454E6,7.2499E7,3.9638E7,21,21,2,3,29,4,Oxidation (M); Carbamidomethylation; Oxidation or Hydroxylation,16537,Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1
603,481,P21266|GSTM3_HUMAN,231.14,61,16,21,47,28,2.2555E6,8.9198E6,4.0704E6,3.7438E6,19,18,4,4,13,5,Carbamidomethylation,26560,Glutathione S-transferase Mu 3 OS=Homo sapiens OX=9606 GN=GSTM3 PE=1 SV=3
502,360,Q9UN73|PCDA6_HUMAN,230.93,26,19,7,10,5,6.3165E6,1.2802E6,1.0112E6,,21,9,18,6,7,4,Acetylation (K); Deamidation (NQ); Carbamidomethylation; Amidation,102716,Protocadherin alpha-6 OS=Homo sapiens OX=9606 GN=PCDHA6 PE=2 SV=1
475,369,Q9NY97|B3GN2_HUMAN,230.77,57,20,15,35,31,1.7977E7,2.5448E7,1.205E7,1.3491E7,21,21,12,6,12,10,Oxidation (M); Deamidation (NQ); Carbamidomethylation,46022,N-acetyllactosaminide beta-1 3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens OX=9606 GN=B3GNT2 PE=1 SV=2
539,618,P50135|HNMT_HUMAN,230.76,46,26,23,30,14,1.4167E7,2.3508E7,8.5353E6,3.0212E6,16,16,7,8,12,3,Carbamidomethylation,33295,Histamine N-methyltransferase OS=Homo sapiens OX=9606 GN=HNMT PE=1 SV=1
458,423,O75503|CLN5_HUMAN,230.37,47,28,16,30,19,2.6589E7,2.7554E7,9.1872E6,6.507E6,25,25,14,9,13,8,Deamidation (NQ); Carbamidomethylation,41497,Ceroid-lipofuscinosis neuronal protein 5 OS=Homo sapiens OX=9606 GN=CLN5 PE=1 SV=2
490,460,P62258|1433E_HUMAN,230.35,62,13,21,49,50,5.3857E6,4.2513E6,1.378E7,1.7734E7,19,16,2,3,20,12,Acetylation (N-term); Oxidation (M); Carbamidomethylation,29174,14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1
498,334,P04040|CATA_HUMAN,230.26,49,15,7,34,28,4.1862E6,2.0568E6,1.749E7,1.4741E7,25,25,6,2,17,11,Acetylation (N-term); Deamidation (NQ); Carbamidomethylation,59756,Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3
565,340,P05091|ALDH2_HUMAN,230.04,38,16,6,21,9,3.8108E6,1.5849E6,3.0206E6,6.2427E5,21,15,8,2,15,3,Oxidation (M); Acetylation (K); Deamidation (NQ); Carbamidomethylation; Mutation,56381,Aldehyde dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2
472,463,Q969P0|IGSF8_HUMAN,229.63,22,11,6,15,14,4.3147E7,3.3323E7,3.2132E7,3.1508E7,21,21,13,3,16,8,Deamidation (NQ); Carbamidomethylation,65034,Immunoglobulin superfamily member 8 OS=Homo sapiens OX=9606 GN=IGSF8 PE=1 SV=1
477,345,Q9UN74|PCDA4_HUMAN,229.54,29,17,9,13,3,1.2683E6,1.4163E6,1.5571E6,,23,7,17,6,14,2,Deamidation (NQ); Pyro-glu from Q; Amidation,102293,Protocadherin alpha-4 OS=Homo sapiens OX=9606 GN=PCDHA4 PE=1 SV=1
199,603,Q7Z3Z0|K1C25_HUMAN,228.62,32,18,8,17,8,1.2245E6,,,,37,1,32,18,62,25,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Carbamidomethylation (DHKE  X@N-term); 3 more,49318,Keratin  type I cytoskeletal 25 OS=Homo sapiens OX=9606 GN=KRT25 PE=1 SV=1
323,602,A0A0C4DH55|KVD07_HUMAN,228.54,62,56,58,46,43,,,1.6676E6,7.3485E6,47,3,21,21,24,8,Oxidation (M); Phosphorylation (STY); Deamidation (NQ); Carbamylation; Sodium adduct; 3 more,13148,Immunoglobulin kappa variable 3D-7 OS=Homo sapiens OX=9606 GN=IGKV3D-7 PE=3 SV=5
553,386,P00439|PH4H_HUMAN,228.32,50,10,6,49,20,3.8708E6,2.4426E6,1.0665E7,5.724E6,18,18,3,2,18,6,Acetylation (N-term); Carbamidomethylation,51862,Phenylalanine-4-hydroxylase OS=Homo sapiens OX=9606 GN=PAH PE=1 SV=1
538,402,Q5VW32|BROX_HUMAN,227.98,50,23,17,17,25,1.1008E7,1.8226E7,4.9827E6,6.1507E6,20,20,9,7,8,6,Acetylation (K); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q; Amidation,46476,BRO1 domain-containing protein BROX OS=Homo sapiens OX=9606 GN=BROX PE=1 SV=1
382,366,P40197|GPV_HUMAN,227.96,56,21,8,49,34,2.673E7,2.7533E7,3.8826E7,3.2549E7,32,32,14,6,24,14,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q,60959,Platelet glycoprotein V OS=Homo sapiens OX=9606 GN=GP5 PE=1 SV=1
526,417,P47755|CAZA2_HUMAN,227.12,66,25,28,40,33,1.594E7,1.1772E7,1.1444E7,1.3567E7,21,17,11,6,10,6,Acetylation (N-term); Carbamidomethylation; Carboxymethyl,32949,F-actin-capping protein subunit alpha-2 OS=Homo sapiens OX=9606 GN=CAPZA2 PE=1 SV=3
417,445,P15586|GNS_HUMAN,226.65,52,25,21,30,19,3.9169E7,3.2198E7,5.7303E6,7.6023E6,34,34,20,10,15,6,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q,62082,N-acetylglucosamine-6-sulfatase OS=Homo sapiens OX=9606 GN=GNS PE=1 SV=3
606,401,O43175|SERA_HUMAN,226.64,36,12,3,26,11,4.1506E6,2.5367E6,8.3011E6,6.0952E6,16,16,5,1,14,5,Oxidation (M); Carbamidomethylation; Pyro-glu from Q,56651,D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4
549,497,P31150|GDIA_HUMAN,226.10,37,19,5,22,8,1.1539E5,,0,,19,2,12,3,10,4,Oxidation (M); Carbamidomethylation,50583,Rab GDP dissociation inhibitor alpha OS=Homo sapiens OX=9606 GN=GDI1 PE=1 SV=2
493,399,Q24JP5|T132A_HUMAN,225.88,32,19,10,14,4,1.7471E7,1.3494E7,5.5876E6,1.6693E6,25,25,17,7,10,2,Deamidation (NQ); Carbamidomethylation,110110,Transmembrane protein 132A OS=Homo sapiens OX=9606 GN=TMEM132A PE=1 SV=1
495,540,P07205|PGK2_HUMAN,225.75,30,18,13,17,7,,,1.3913E5,,18,1,9,8,15,4,Oxidation (M); Acetylation (K); Deamidation (NQ),44796,Phosphoglycerate kinase 2 OS=Homo sapiens OX=9606 GN=PGK2 PE=1 SV=3
431,396,Q96DG6|CMBL_HUMAN,225.55,69,43,30,29,26,6.9041E7,2.6928E7,5.3663E7,2.1293E7,29,29,24,7,12,6,Acetylation (N-term); Oxidation (M); Carbamidomethylation,28048,Carboxymethylenebutenolidase homolog OS=Homo sapiens OX=9606 GN=CMBL PE=1 SV=1
497,398,P15289|ARSA_HUMAN,225.54,39,24,20,19,11,1.0297E8,1.831E7,1.0254E7,8.4187E6,24,24,12,9,10,5,Deamidation (NQ); Pyro-glu from Q,53588,Arylsulfatase A OS=Homo sapiens OX=9606 GN=ARSA PE=1 SV=3
641,438,Q9Y646|CBPQ_HUMAN,225.07,42,21,10,16,12,1.9847E7,1.9942E7,3.1115E6,3.0176E6,14,14,8,3,8,3,Deamidation (NQ); Carbamidomethylation,51888,Carboxypeptidase Q OS=Homo sapiens OX=9606 GN=CPQ PE=1 SV=1
528,446,P23284|PPIB_HUMAN,224.99,64,23,19,41,35,9.0349E6,1.1053E6,1.6797E7,9.7481E6,19,17,8,3,15,6,Oxidation (M); Deamidation (NQ); Carbamidomethylation,23743,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2
290,591,P08729|K2C7_HUMAN,224.43,26,10,4,22,14,0,,2.7701E6,,34,5,18,7,41,19,Oxidation (M); Deamidation (NQ); Carbamylation; Sodium adduct; Formylation; 3 more,51386,Keratin  type II cytoskeletal 7 OS=Homo sapiens OX=9606 GN=KRT7 PE=1 SV=5
438,538,P22352|GPX3_HUMAN,224.29,59,46,24,32,39,5.026E7,2.5073E7,4.504E7,2.9924E7,27,27,18,6,17,7,Oxidation (M); Carbamidomethylation; Carbamylation; Sodium adduct; Pyro-glu from Q,25552,Glutathione peroxidase 3 OS=Homo sapiens OX=9606 GN=GPX3 PE=1 SV=2
520,716,Q01469|FABP5_HUMAN,224.13,79,31,14,77,59,7.8482E6,5.4727E6,3.8366E7,3.8736E7,15,15,4,1,18,10,Acetylation (N-term); Oxidation (M); Carbamidomethylation,15164,Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3
456,388,P15151|PVR_HUMAN,224.05,47,33,18,18,10,2.1618E7,2.9921E7,7.8327E6,2.0709E6,21,20,17,12,12,3,Oxidation (M); Deamidation (NQ); Carbamidomethylation,45303,Poliovirus receptor OS=Homo sapiens OX=9606 GN=PVR PE=1 SV=2
473,378,Q02252|MMSA_HUMAN,223.33,45,9,5,33,21,2.2331E6,3.7277E5,9.6564E6,8.7389E6,22,22,4,2,25,10,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Ubiquitination; Pyro-glu from Q,57840,Methylmalonate-semialdehyde dehydrogenase [acylating]  mitochondrial OS=Homo sapiens OX=9606 GN=ALDH6A1 PE=1 SV=2
657,409,P52790|HXK3_HUMAN,222.26,28,13,0,16,0,6.3288E6,,4.3023E6,,18,18,8,0,13,0,Acetylation (N-term); Oxidation (M); Carbamidomethylation,99025,Hexokinase-3 OS=Homo sapiens OX=9606 GN=HK3 PE=1 SV=2
487,554,Q9NY65|TBA8_HUMAN,221.82,29,10,4,28,20,,,,,17,0,6,3,18,10,Oxidation (M); Carbamidomethylation; Pyro-glu from Q,50094,Tubulin alpha-8 chain OS=Homo sapiens OX=9606 GN=TUBA8 PE=1 SV=1
625,427,P00751|CFAB_HUMAN,221.69,28,12,0,15,8,4.5921E6,,5.02E6,5.6312E6,18,18,7,0,12,4,Oxidation (M); Carbamidomethylation,85533,Complement factor B OS=Homo sapiens OX=9606 GN=CFB PE=1 SV=2
457,772,A0A075B6K4|LV310_HUMAN,221.20,54,30,39,53,43,1.9525E7,1.8682E7,1.5658E7,3.4839E7,26,10,6,3,24,11,Acetylation (N-term); Deamidation (NQ); Carbamidomethylation; Dihydroxy; Mutation,12441,Immunoglobulin lambda variable 3-10 OS=Homo sapiens OX=9606 GN=IGLV3-10 PE=3 SV=2
446,444,P26038|MOES_HUMAN,220.46,37,11,5,28,15,8.3002E5,1.7678E6,6.3547E6,1.9953E6,31,17,7,6,22,11,Oxidation (M); Pyro-glu from Q,67820,Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3
481,819,A0A0C4DH68|KV224_HUMAN,220.27,72,38,23,70,58,,,1.8107E7,4.8553E6,14,1,9,8,16,5,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation; Methylation(KR); 5 more,13079,Immunoglobulin kappa variable 2-24 OS=Homo sapiens OX=9606 GN=IGKV2-24 PE=3 SV=1
558,403,O75083|WDR1_HUMAN,219.83,44,12,11,28,9,8.8713E6,7.7009E6,4.7866E6,3.8819E6,21,21,5,5,14,4,Oxidation (M); Deamidation (NQ); Carbamidomethylation,66194,WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4
500,426,Q92820|GGH_HUMAN,219.76,40,18,14,37,31,1.4247E7,9.9094E6,1.672E7,1.9816E7,20,20,6,5,16,9,Deamidation (NQ); Mutation,35964,Gamma-glutamyl hydrolase OS=Homo sapiens OX=9606 GN=GGH PE=1 SV=2
491,443,O15144|ARPC2_HUMAN,219.63,53,26,22,27,21,6.367E7,3.001E7,4.2244E6,2.8452E6,22,22,12,9,10,7,Oxidation (M); Carbamidomethylation,34333,Actin-related protein 2/3 complex subunit 2 OS=Homo sapiens OX=9606 GN=ARPC2 PE=1 SV=1
384,768,A0A075B6S4|KVD17_HUMAN,219.31,50,39,21,24,21,,,,,31,0,17,11,20,10,Deamidation (NQ); Sodium adduct; Biotinylation; Propionamide (K  X@N-term); Mutation,12835,Immunoglobulin kappa variable 1D-17 OS=Homo sapiens OX=9606 GN=IGKV1D-17 PE=3 SV=1
593,539,Q9BUT1|BDH2_HUMAN,218.64,55,32,5,40,16,1.8852E7,2.3923E6,1.8846E7,7.6219E6,14,14,10,1,12,4,Oxidation (M); Acetylation (K); Phosphorylation (STY); Carbamidomethylation; Sodium adduct,26724,3-hydroxybutyrate dehydrogenase type 2 OS=Homo sapiens OX=9606 GN=BDH2 PE=1 SV=2
401,867,P01717|LV325_HUMAN,218.42,67,54,41,54,29,,,,,26,0,15,9,20,11,Acetylation (K); Deamidation (NQ); Carbamidomethylation; Dihydroxy; Formylation; 2 more,12011,Immunoglobulin lambda variable 3-25 OS=Homo sapiens OX=9606 GN=IGLV3-25 PE=1 SV=2
642,508,P22626|ROA2_HUMAN,218.02,39,0,0,39,20,,,8.4553E6,7.6922E6,12,11,0,0,16,6,Oxidation (M); Carbamylation,37430,Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2
463,462,P35443|TSP4_HUMAN,217.84,24,6,1,18,13,8.1903E6,5.9662E6,4.6036E7,6.3693E7,22,11,5,1,22,14,Deamidation (NQ); Carbamidomethylation; Methylation(KR); Carbamylation; Pyro-glu from Q; 2 more,105869,Thrombospondin-4 OS=Homo sapiens OX=9606 GN=THBS4 PE=1 SV=2
595,428,Q6P9A2|GLT18_HUMAN,217.59,37,19,12,16,7,1.2477E7,5.472E6,5.5453E6,1.4641E6,19,19,10,4,9,3,Oxidation (M); Deamidation (NQ); Carbamidomethylation,69561,Polypeptide N-acetylgalactosaminyltransferase 18 OS=Homo sapiens OX=9606 GN=GALNT18 PE=2 SV=2
638,492,Q5VUB5|F1711_HUMAN,217.23,18,13,6,4,2,1.396E7,1.2279E7,3.1171E6,2.7121E5,17,17,13,4,4,1,Oxidation (M); Deamidation (NQ),97854,Protein FAM171A1 OS=Homo sapiens OX=9606 GN=FAM171A1 PE=1 SV=1
543,420,Q8WVV4|POF1B_HUMAN,217.14,38,0,0,36,14,,,9.2259E6,4.2664E6,19,19,0,0,22,8,Oxidation (M); Carbamidomethylation,68065,Protein POF1B OS=Homo sapiens OX=9606 GN=POF1B PE=1 SV=3
488,535,Q9Y287|ITM2B_HUMAN,216.94,44,27,27,30,14,5.7957E7,6.9305E7,7.5421E6,5.4362E6,22,22,12,12,10,3,Oxidation (M); Deamidation (NQ); Carbamidomethylation,30338,Integral membrane protein 2B OS=Homo sapiens OX=9606 GN=ITM2B PE=1 SV=1
532,771,Q9NRX4|PHP14_HUMAN,216.62,86,37,54,59,44,1.6847E7,4.6897E7,5.6183E6,8.6289E6,14,14,6,10,7,8,Acetylation (N-term); Oxidation (M); Deamidation (NQ),13833,14 kDa phosphohistidine phosphatase OS=Homo sapiens OX=9606 GN=PHPT1 PE=1 SV=1
569,479,P61586|RHOA_HUMAN,216.00,69,33,28,43,11,,1.4185E5,2.3448E5,3.9207E5,17,3,7,6,13,2,Oxidation (M); Carbamidomethylation,21768,Transforming protein RhoA OS=Homo sapiens OX=9606 GN=RHOA PE=1 SV=1
561,368,P09327|VILI_HUMAN,215.59,35,13,7,20,2,5.583E6,1.4923E6,3.7697E6,4.9471E5,22,21,9,3,15,1,Deamidation (NQ); Carbamidomethylation,92695,Villin-1 OS=Homo sapiens OX=9606 GN=VIL1 PE=1 SV=4
426,488,Q05639|EF1A2_HUMAN,215.59,39,17,7,22,25,9.0917E5,,1.5836E4,,28,2,8,4,22,15,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q; Dimethylation(KR),50470,Elongation factor 1-alpha 2 OS=Homo sapiens OX=9606 GN=EEF1A2 PE=1 SV=1
531,404,P51884|LUM_HUMAN,215.28,46,28,25,24,21,1.3189E7,1.0357E7,5.7905E6,2.6625E6,17,17,9,6,8,8,Acetylation (N-term); Deamidation (NQ),38429,Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2
571,466,Q14019|COTL1_HUMAN,214.76,84,70,41,51,29,3.313E7,3.3526E7,8.3204E6,6.0085E6,16,16,12,7,7,2,Acetylation (N-term); Oxidation (M); Carbamidomethylation,15945,Coactosin-like protein OS=Homo sapiens OX=9606 GN=COTL1 PE=1 SV=3
467,760,P01705|LV223_HUMAN,214.15,73,69,47,14,26,4.0326E6,,1.4715E6,1.8178E7,22,6,26,10,3,3,Acetylation (N-term); Acetylation (K); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q; 3 more,11893,Immunoglobulin lambda variable 2-23 OS=Homo sapiens OX=9606 GN=IGLV2-23 PE=1 SV=2
508,430,Q9UN75|PCDAC_HUMAN,214.12,22,12,5,13,5,4.7773E5,,4.5149E5,,20,5,15,4,11,4,Acetylation (N-term); Amidation,101652,Protocadherin alpha-12 OS=Homo sapiens OX=9606 GN=PCDHA12 PE=2 SV=1
615,467,Q96P63|SPB12_HUMAN,214.01,49,9,0,31,28,7.7158E5,,1.1382E7,1.3289E7,20,20,4,0,12,9,Acetylation (N-term); Oxidation (M); Carbamidomethylation,46276,Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1
597,615,P38571|LICH_HUMAN,213.35,36,22,16,10,16,1.341E7,1.0709E7,1.7167E6,5.056E6,16,16,10,6,3,7,Oxidation (M); Deamidation (NQ),45419,Lysosomal acid lipase/cholesteryl ester hydrolase OS=Homo sapiens OX=9606 GN=LIPA PE=1 SV=2
545,410,P11586|C1TC_HUMAN,212.90,23,7,0,17,4,4.0271E6,,5.8493E6,1.1066E6,21,21,8,0,18,3,Oxidation (M); Carbamidomethylation,101559,C-1-tetrahydrofolate synthase  cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=3
635,634,O43598|DNPH1_HUMAN,211.20,76,43,44,34,6,3.1439E7,5.0795E7,5.9089E6,3.2711E5,15,15,10,7,5,1,Acetylation (N-term); Oxidation (M); Carbamidomethylation,19108,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Homo sapiens OX=9606 GN=DNPH1 PE=1 SV=1
507,411,Q09328|MGT5A_HUMAN,211.05,28,8,4,20,16,9.1944E6,9.3361E6,1.2619E7,7.4683E6,18,17,5,2,17,10,Deamidation (NQ); Carbamidomethylation,84543,Alpha-1 6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A OS=Homo sapiens OX=9606 GN=MGAT5 PE=1 SV=1
596,694,P30711|GSTT1_HUMAN,210.90,59,19,16,33,40,4.9801E6,5.0264E6,1.0837E7,1.1218E7,16,16,4,3,11,8,Oxidation (M); Carbamidomethylation; Pyro-glu from Q,27335,Glutathione S-transferase theta-1 OS=Homo sapiens OX=9606 GN=GSTT1 PE=1 SV=4
537,459,Q14894|CRYM_HUMAN,210.45,61,27,31,25,7,2.2453E7,1.1251E7,4.9907E6,2.5178E6,18,18,11,8,9,2,Oxidation (M); Deamidation (NQ),33776,Ketimine reductase mu-crystallin OS=Homo sapiens OX=9606 GN=CRYM PE=1 SV=1
492,473,P01023|A2MG_HUMAN,210.39,19,9,2,7,6,2.0783E7,3.1493E6,3.8973E7,7.6125E6,25,20,11,7,11,7,Acetylation (K); Deamidation (NQ); Carbamidomethylation; Formylation; Methylation(others); Mutation,163290,Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3
700,704,P51606|RENBP_HUMAN,210.36,30,13,4,15,9,1.2843E7,1.0467E7,5.1176E6,2.7704E6,11,11,5,3,7,3,Carbamidomethylation; Pyro-glu from Q; Carboxymethyl,48831,N-acylglucosamine 2-epimerase OS=Homo sapiens OX=9606 GN=RENBP PE=1 SV=2
466,465,Q8IYS5|OSCAR_HUMAN,209.80,60,44,29,34,14,3.9063E7,2.1247E7,8.581E6,5.7855E6,23,23,16,7,15,4,Deamidation (NQ); Carbamidomethylation,30481,Osteoclast-associated immunoglobulin-like receptor OS=Homo sapiens OX=9606 GN=OSCAR PE=1 SV=3
573,457,Q9Y5H8|PCDA3_HUMAN,209.53,19,10,4,10,7,0,,1.3274E6,1.38E6,16,2,12,4,7,5,Deamidation (NQ); Pyro-glu from Q; Amidation,102428,Protocadherin alpha-3 OS=Homo sapiens OX=9606 GN=PCDHA3 PE=2 SV=1
695,509,P17987|TCPA_HUMAN,209.38,31,10,2,22,8,1.7744E6,4.9906E5,2.6385E6,1.4514E6,15,14,4,1,10,3,Acetylation (N-term); Oxidation (M); Deamidation (NQ); Carbamidomethylation,60344,T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1
581,849,P10599|THIO_HUMAN,209.19,65,30,40,52,52,8.1965E6,3.2129E7,2.8824E7,1.8095E7,13,13,6,4,11,6,Oxidation (M); Carbamidomethylation; Pyro-carbamidomethyl,11737,Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3
505,408,O43488|ARK72_HUMAN,209.16,60,23,9,31,31,1.0014E7,4.7724E6,3.9657E6,3.5469E6,23,13,8,6,14,7,Oxidation (M); Carbamidomethylation; Pyro-glu from Q,39589,Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=3
512,857,A0A075B6R9|KVD24_HUMAN,209.10,65,38,23,58,38,,,1.5335E6,,14,1,9,8,14,3,Deamidation (NQ); Carbamidomethylation; Methylation(KR); Carbamidomethylation (DHKE  X@N-term); Carbamylation; 3 more,13079,Probable non-functional immunoglobulin kappa variable 2D-24 OS=Homo sapiens OX=9606 GN=IGKV2D-24 PE=5 SV=1
499,390,P12814|ACTN1_HUMAN,209.02,22,10,6,13,8,,,1.8579E6,,21,2,8,5,16,7,Carbamidomethylation; Pyro-glu from Q,103058,Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2
515,914,P10153|RNAS2_HUMAN,208.72,50,20,17,23,40,3.3904E6,1.0949E7,6.0892E7,5.3112E7,14,14,3,5,14,12,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Ubiquitination,18354,Non-secretory ribonuclease OS=Homo sapiens OX=9606 GN=RNASE2 PE=1 SV=2
651,435,P06858|LIPL_HUMAN,208.51,43,22,7,19,16,3.4626E6,9.3285E5,4.0989E6,4.0406E6,17,17,10,2,7,3,Deamidation (NQ); Carbamidomethylation; Mutation,53163,Lipoprotein lipase OS=Homo sapiens OX=9606 GN=LPL PE=1 SV=1
619,474,P03951|FA11_HUMAN,208.43,40,9,3,27,5,5.0489E6,1.5438E6,5.6733E6,1.8137E6,22,22,6,1,14,3,Deamidation (NQ); Carbamidomethylation,70109,Coagulation factor XI OS=Homo sapiens OX=9606 GN=F11 PE=1 SV=1
533,470,P63104|1433Z_HUMAN,208.30,59,4,9,55,39,7.4713E4,,1.0349E7,1.1171E7,17,10,1,2,20,8,Oxidation (M); Carbamidomethylation,27745,14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1
556,706,P10451|OSTP_HUMAN,207.91,35,10,9,23,25,2.5199E6,5.8081E6,1.5799E7,1.4755E7,13,13,3,2,13,11,Oxidation (M); Phosphorylation (STY),35423,Osteopontin OS=Homo sapiens OX=9606 GN=SPP1 PE=1 SV=1
616,500,O00533|NCHL1_HUMAN,207.83,17,10,6,6,4,1.027E7,1.003E7,1.7126E6,1.99E6,15,15,9,8,4,3,Deamidation (NQ); Carbamidomethylation,135071,Neural cell adhesion molecule L1-like protein OS=Homo sapiens OX=9606 GN=CHL1 PE=1 SV=4
570,567,Q8WWA0|ITLN1_HUMAN,207.29,56,9,0,50,37,1.5828E6,,4.9714E6,3.8577E6,17,12,3,0,17,8,Carbamidomethylation; Pyro-glu from Q,34962,Intelectin-1 OS=Homo sapiens OX=9606 GN=ITLN1 PE=1 SV=1
730,859,P29972|AQP1_HUMAN,207.06,25,20,17,10,10,2.3876E7,1.9893E7,3.3531E6,3.5461E6,9,9,7,5,2,2,Oxidation (M); Carbamidomethylation,28526,Aquaporin-1 OS=Homo sapiens OX=9606 GN=AQP1 PE=1 SV=3
535,490,Q9Y5I1|PCDAB_HUMAN,206.93,22,12,3,9,5,1.8006E6,,,,18,3,15,3,7,5,Deamidation (NQ); Pyro-glu from Q; Amidation,103298,Protocadherin alpha-11 OS=Homo sapiens OX=9606 GN=PCDHA11 PE=2 SV=1
444,525,P08637|FCG3A_HUMAN,206.91,46,32,23,25,26,7.8226E6,4.6341E6,2.0559E7,1.7899E7,24,10,8,6,19,14,Deamidation (NQ); Carbamidomethylation; Carbamylation,29089,Low affinity immunoglobulin gamma Fc region receptor III-A OS=Homo sapiens OX=9606 GN=FCGR3A PE=1 SV=2
559,516,Q7Z5N4|SDK1_HUMAN,206.64,8,6,1,3,3,2.1356E7,8.3824E6,7.1087E6,6.3837E6,17,17,15,3,7,3,Oxidation (M); Deamidation (NQ); Carbamidomethylation; Pyro-glu from Q,242109,Protein sidekick-1 OS=Homo sapiens OX=9606 GN=SDK1 PE=2 SV=3
598,705,P23528|COF1_HUMAN,206.64,73,21,0,63,43,1.3004E6,,7.3726E6,7.3999E6,15,9,4,0,15,7,Acetylation (N-term); Oxidation (M); Carbamidomethylation,18502,Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3
643,491,P02787|TRFE_HUMAN,206.60,25,1,0,23,8,3.3854E5,,1.0686E7,3.5838E6,14,14,1,0,16,5,Oxidation (M); Carbamidomethylation,77064,Serotransferrin OS=Homo sapiens OX=9606 GN=TF PE=1 SV=3
563,449,O75351|VPS4B_HUMAN,205.40,32,13,9,25,14,3.9662E6,1.7143E6,2.5329E6,1.7448E6,16,11,8,2,11,7,Acetylation (N-term); Carbamidomethylation,49302,Vacuolar protein sorting-associated protein 4B OS=Homo sapiens OX=9606 GN=VPS4B PE=1 SV=2
727,547,P61978|HNRPK_HUMAN,205.18,30,0,0,30,10,,,6.2843E6,3.1228E6,10,10,0,0,13,3,Carbamidomethylation,50976,Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1
599,478,P46926|GNPI1_HUMAN,205.04,59,15,8,47,35,1.4595E7,1.1625E7,9.9956E6,6.9749E6,16,16,7,2,12,6,Oxidation (M); Carbamidomethylation,32669,Glucosamine-6-phosphate isomerase 1 OS=Homo sapiens OX=9606 GN=GNPDA1 PE=1 SV=1
548,518,Q07837|SLC31_HUMAN,204.89,38,10,4,25,15,1.0291E7,1.432E6,5.0318E6,7.3912E6,19,19,8,3,9,9,Deamidation (NQ); Pyro-glu from Q,78852,Neutral and basic amino acid transport protein rBAT OS=Homo sapiens OX=9606 GN=SLC3A1 PE=1 SV=2
577,862,A0A075B6H9|LV469_HUMAN,204.01,66,39,28,29,44,2.2126E7,1.1305E7,1.4427E7,1.3933E7,17,16,10,4,5,8,Carbamidomethylation; LeumethylArgGlyGly,12773,Immunoglobulin lambda variable 4-69 OS=Homo sapiens OX=9606 GN=IGLV4-69 PE=1 SV=1
